Part Number,Model,Description,QTY
NS01353,PRE2426GS,"Glass Door [Outer] (13 3/4 Width x 17 3/4""Length) [Tinted] ",10
361621004,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB,"Door Handle 18"" [Oven](Black) Rounded",67
361621002,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB,"Drawer Bottom Handle 10.5""[Cabinet] Rounded",80
31011621002,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB,"Heater - Oven Heating Element (Bottom Lower Small) 11"" Wide x 15"" Length",22
31011621025,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB,"Heater - Oven Heating Element (Top Upper Big) 10 1/2"" Wide x 16 1/2 Length",48
4230627,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB,Manual Old Serie,20
NS01075,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB ,Burner Wires (7 Pack),9
365000069,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS,Socket (Burner Heating Plate Socket),63
31011621004,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS,"Stove Heating Plate [Big]  7 1/4"" (Range Burner heating element) Spiral Hotplat",115
31011621003,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS,"Stove Heating Plate [Small] 5 1/2"" (Range Burner heating element) Spiral Hotplat",65
363621001,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS ,Adjustable Foot Leg - Feet Support (Base 2  3/4 - Thread 0.5 mm ),260
31053019,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS ,Cooling fan,20
3199135,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS ,Furnance Plate Socket (Back Panel Socket),15
322623008,PRE2025GW,"Door Handle 17"" [Oven](White)",40
31011201046,PRE2025GW / PRE2027GB / PRE2023GS / PRE2026GS,"Heater - Oven Heating Element (Bottom Lower Small) 10"" Wide X 16"" Length",41
31011201045,PRE2025GW / PRE2027GB / PRE2023GS / PRE2026GS,"Heater - Oven Heating Element (Top Upper Big) 12"" Wide X 17"" Lengh",9
NS00384,PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB,Manual New Serie,80
361763001,PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS ,"Drawer Bottom Handle 4.5""[Cabinet]",76
322623009,PRE2026GS,Over Door Handle  - 16 1/2 (Silver),22
NS01354,PRE2026GS / PRE2426GS,Ceramic Stove Big,19
NS01355,PRE2026GS / PRE2426GS,Ceramic Stove Small,19
322623007,PRE2027GB,"Door Handle 17"" [Oven](Black)",50
3106020,PRE2415GW / PRE2417GB / PRE2425GW / PRE2427GB / PRE2423GS / PRE2426GS / PRE2026GS,Timer,65
322763014,PRE2425GW,"Door Handle 21"" [Oven](White)",44
31011241019,PRE2425GW / PRE2427GB / PRE2423GS / PRE2426GS,"Heater - Oven Heating Element (Bottom Lower Small) 13 1/2 "" Wide x 17"" Length",39
31011241018,PRE2425GW / PRE2427GB / PRE2423GS / PRE2426GS,"Heater - Oven Heating Element (Top Upper Big) 13 1/2 "" Wide x 17"" Length [larger horizontal line]",46
NS01352,PRE2026GS/PRE2426GS,"Drawer Handle - 11 1/4"" (Silver)",10
322763021,PRE2426GS,"Oven Door Handle - 21 "" (Silver)",9
322763013,PRE2427GB,"Door Handle 21"" [Oven](Black)",49
NS00333,PRE2427GB / PRE2425GW,Wire Wiring assembly (REQUIRES CUSTOMER PICTURE),19
211621207001,PRE2015GW / PRE2017GB,"Bake Tray - Bake Pan (15 1/2"" x 13 1/8"")",9
211621205003,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS,Drip Bowls - Tray - Splash Pan [Big] ( Reflector Heating Plate),33
211621205002,PRE2015GW / PRE2017GB / PRE2415GW / PRE2417GB / PRE2025GW / PRE2027GB / PRE2425GW / PRE2427GB / PRE2023GS / PRE2026GS / PRE2423GS / PRE2426GS,Drip Bowls - Tray - Splash Pan [Small] ( Reflector Heating Plate),30
211621207008,PRE2015GW/ PRE2017GB,"Oil Pan Insert - Crumb Tray Insert (11 1/2 X 13 3/4"")",8
321621001,PRE2015GW/ PRE2017GB,"Rack (15 3/4 X 15 1/2"")",14
221623207004,PRE2025GW / PRE2027GB / PRE2023GS / PRE2026GS,"Crumb Tray - Oil Tray/Pan (17 3/8 X 14 1/2"")",24
221623207005,PRE2025GW / PRE2027GB / PRE2023GS / PRE2026GS,"Bake Tray - Bake Pan (17 1/4 X 14 1/4"")",47
324201002,PRE2025GW / PRE2027GB / PRE2023GS / PRE2026GS,"Rack (14 1/4 X 15 1/4"")",2
NS01138,PRE2027GB,Complete Oven Door Assembly ( With handle and brackets),3
211761207001,PRE2415GW / PRE2417GB ,"Bake Tray - Bake Pan (19 1/2"" x 13"")",27
211761207004,PRE2415GW / PRE2417GB ,"Oil Pan Insert - Crumb Tray Insert (11 1/2 X 17 1/2"")",11
321761002,PRE2415GW / PRE2417GB ,"Rack (19 1/2 X 15 1/2"")",13
221241207010,PRE2425GW / PRE2427GB / PRE2423GS / PRE2426GS,"Bake Tray - Bake Pan  (18 1/4 X 17 1/4"")",38
221763207002,PRE2425GW / PRE2427GB / PRE2423GS / PRE2426GS,"Crumb Tray - Oil Tray/Pan (18 1/4 X 17 1/4"")",35
321763001,PRE2425GW / PRE2427GB / PRE2423GS / PRE2426GS,Rack (18 1/4 x 15 1/4),18
211621203100,PRE2015GW,"Cooktop  - Working Table (19 1/2 X 21"") [White]",6
221623203006,PRE2025GW / PRE2023GS,"Cooktop  - Working Table (19"" wide x 20"" deep) White",13
221623203015,PRE2027GB / PRE2026GB,"Cooktop  - Working Table (19"" wide x 20"" deep) Black",16
211761203043,PRE2415GW,"Cooktop  - Working Table (23 1/2"" wide x 23 1/4"" deep) White",2
211761203036,PRE2417GB,"Cooktop  - Working Table (21 x 23 1/2"") [Black]",2
221763203014,PRE2425GW / PRE2423GS,"Cooktop  - Working Table (23 1/2"" wide x 21"" deep) White",16
221763203015,PRE2427GB / PRE2426GB,"Cooktop  - Working Table (23 1/2"" wide x 21"" deep) Black",14
1.02.25.05.004,PRF1257DX/PRF125DX,"Decorative Panel (24 x 12 x 3 1/2 "") Black",11
1.25.02.06.05.019,PRF125DX ,"Decorative Panel (24 x 12 x 3 1/2 "") Grey",15
1.02.06.05.123,PRF1557DX,"Decorative Panel (25 3/4 x 12 x 3 1/2"") Black",7
1.02.06.05.106,PRF155DX,"Decorative Panel (25 3/4 x 12 x 3 1/2"") Grey",11
1.02.06.11.084,PRF657DX / PRF907DX,"Decorative Panel (22 1/2 x 12 x 3 1/4"") Black",17
1.02.06.11.063,PRF65DX/PRF90DX/PRF657DX,"Decorative Panel (22 1/2 x 12 x 3 1/4"") Grey",15
3.7.13.616,PRN165DX,"Decorative Panel Assy (35 1/2"") [New Model] ",19
3.7.09.1161,PRN165DX,"Light Box Assembly (35 1/2 "")[New Model] ",15
NS01139,PRN165DX,"Light Box Assembly (35 1/2 "")[Old Model] ",8
3.7.13.633,PRN185DX  / PRN210DX,"Decorative Panel Assy (39 1/2"") [New Model] ",30
NS00753,PBS762A,Cast Iron Pan Support,4
13020081,PBS764A,Cast Iron Pan support,10
NS00760,PBS764A / PBS765A,Cast Iron Pan,6
11000665,PBS764A / PBS812SA /PBS763A / PBS762A / PBS765A / PBS810GA,Gas Valve W/Out FFD,8
502000016,PBS810GA / PBS812SA / PBS764A / PBS763A / PBS765A,Knob Silver,8
12971100000643,PGS2000,Bake Rack,10
3020400146,PRF31600MS/PRF316300HS,Door Gasket Lower,2
3020400145,PRF31600MS/PRF316300HS,Door Gasket Upper,2
2100152588,PRF31600MS/PRF316300HS,Lower door,2
2100152587,PRF31600MS/PRF316300HS,Upper Door ,2
2100141006,PRF446300HS,Freezer chest door,4
3050100117,PFR87300HM/PRF315300HW/PRF316300HS/PRF44550300HW/PRF446300HS/PRF44660300HS/PRF7350HW/PRF735HW/PRF7360HS/PRF7370HB/PRF737HB/PRN10150HW/PRN10160HS/PRN12250HW/PRN12260HS/PRN7005HW/PRN7006HS,Power Cord Cable ( Power Supply Plug ),20
2208100408,PRN7006HS,Front cover of refrigerator,6
17431000001412,PRN12150MW,Defrosting Thermostat,5
12131000010728,PRN12150MW,Door Seal,5
12831000000145,PRN12150MW,Refrigerator Door,2
1283100,PRN12150MW,Refrigerator Door Assembly,2
12131000005252,PRN12150MW ,Upper Hinge Cover White,10
12831000003076,PRN12150MW / PRN10050MW,Freezer Door,3
12131000010735,PRN12150MW / PRN10050MW ,Door Seal,5
12131000005601,"PRN12150MW / PRN12160MS / 	PRN10050MW",Large Tray,10
12131000005901,PRN12160MS,Large Tray,10
17431000000941,"PRN12160MS / 	PRN10060MS",Defrost heater,4
12231000007133,"PRN12160MS / 	PRN12150MW / PRN4550MW",Middle Hinge,15
12831000005699,"PRN12160MS / 	PRN12160MS / PRN12160MS",Refrigerator Door Assy,2
12831000002617,PRN12160MS / PRN10060MS,Freezer Door,3
12131000005192,PRN12160MS / PRN10060MS,Top Hinge Cover,10
12131000000986,PRN12160MS / PRN12150MW,Adjustable Foot Leg - Feet Support,10
12131000005415,PRN12160MS / PRN12150MW,Middle Tray,10
12231000007055,PRN12160MS / PRN12150MW /PRN4550MW,Lower Hinge,15
1.05.20.01.096,PRF155DX/PRF1557DX,"Evaporator (20 3/4"" x 33 "") [All Designs]",10
NS01186,PRF90DX/ PRF125DX / PRF155DX,Red Label (Cooling Instructions),3000
1.05.21.01.133,PRFIM1256DX / PRFIM1257DX ,Condenser,2
NS00221,PRN165DX,"Gasket Door Seal (47"" x 17"")",1
1.01.03.03.199R,PRF125DX / PRF1257DX / PRFIM1256DX / PRFIM1257DX / PRF90DX / PRF907DX,"Cabinet Lamp Internal LED Light board  (8 1/2"" Length) ",1
1.02.03.11.521,PRFIM1256DX / PRFIM1257DX ,Ice Basket Box ,3
1.02.06.05.135,PRFIM1257DX,"Decorative Panel (Different from PRF1557DX with holes in the bottom) 25 3/4 "" Long [Black]",5
3.3.02.13.255,PRFIM1257DX,Top Panel Cover,1
NS01046,PRFIM1257DX / PRFIM1256DX,Grid,2
NS01051,PRFIM1257DX / PRFIM1256DX,Hinge,3
1.01.07.03.012,PRFIM1257DX / PRFIM1256DX,Ice Maker Assembly,2
1.05.20.01.538,PRF125DX,"Evaporator [New fan system: From May 2022](19 1/4""x 29 1/2"") [Smaller]",10
1.05.20.01.059,PRF125DX / PRF1257DX,"Evaporator [Old fan system: To April 2022](19"" x 33"")[Bigger]",12
1.02.03.04.041,PRF657DX/PRF65DX/PRF155DX/PRF1557DX,"Water Tray (13"" X 5 1/4"")",6
1.01.03.03.063R,PRF657DX / PRF65DX / PRFIM1256DX / PRFIM1257DX ,"LED Light Board Box Lamp (20 "") (1 Line LED)",14
1.01.06.02.528R,PRF65DX,Cooling Fan Assy - Top [Evaporator]w/Conector - Motor (YZ6-13) with mount ,9
1.02.11.03.101,PRF65DX/PRF657DX/PFV1675XW/PRNS6070DX/PRNS7170DX/PRNS8570DX/PFV1405XW/PFV1406XS,LED Light cover,10
3.03.02.13.007,PRF90DX,"Grate Grid Cover (21"" X 12 1/2"") [Compressor Area]",31
1.01.06.03.100R,OLD MODELS To 07/24 (PRF90DX / PRF907DX / PRF125DX / PRF1257DX ) ,"Cooling Fan Assy - Top [Evaporator]w/Conector - Motor(GEC7108A)+ smallmount 7"" inside 8.5"" out",33
1.01.06.02.044R,PRF90DX / PRF907DX / PRF125DX / PRF1257DX,"Cooling Fan Assy - Bottom [Condenser] NO Conector- Motor(GEC7108A)+small mount 7"" inside 8.5"" out",54
1.05.20.01.061,PRF90DX/PRF907DX,"Evaporator [Old fan system: To April 2022](17 1/2 "" x 25"")[Bigger]",7
NS00217,PRF90DX / PRF125DX,"Ballast (By Lucy : No use ballast anymore, to repair replace hole light using : 1.01.03.03.157R) ",13
1.02.03.04.011,PRF90DX/PRF125DX/PRF907DX/PRF1257DX,"Water Tray (11 1/2 "" x 7"")",40
1.05.20.01.537,PRF90DX/PRF907DX/PRF65DX/PRF657DX,"Evaporator [New fan system: From May 2022](17 1/2"" x 22"")[Smaller]",6
1.02.06.05.133,PRFIM1256DX,Decorative Panel,6
1.02.06.04.108,PRFIM1256DX,Light Box Bottom Frame  [Support with hole in the Left],2
NS01050,PRFIM1257DX / PRFIM1256DX,Cooling Fan Motor [Condenser] - [USED] NO Conector - Motor (YZ6-13) - With Mount and blade Assy,1
1.01.06.02.530R,PRFIM1256DX / PRFIM1257DX ,Cooling Fan Motor [Condenser] - [Only Motor] NO Conector - Motor (YZ6-13) ,2
1.01.06.04.020R,PRFIM1256DX / PRFIM1257DX ,Cooling DC Fan Motor,2
1.01.02.03.074R,PRFIM1256DX / PRFIM1257DX ,Display Board Light,3
1.02.15.04.239,PRFIM1256DX / PRFIM1257DX ,Display Cover Panel,1
1.05.20.01.541,PRFIM1256DX / PRFIM1257DX ,Evaporator,1
1.05.20.01.542,PRFIM1256DX / PRFIM1257DX ,Fin Evaporator,2
1.02.03.11.521,PRFIM1256DX / PRFIM1257DX ,Ice Basket Box ,3
1.02.03.11.522,PRFIM1256DX / PRFIM1257DX ,Ice Shovel,2
1.01.07.03.013,PRFIM1256DX / PRFIM1257DX ,Inlet Valve,4
1.01.06.04.019R,PFV1405XW / PFV1406XS / PRF657DX / PRF65DX / PRFIM1256DX / PRFIM1257DX / PRNS6070DX / PRNS7170DX / PRNS8570DX / PRFIM1256DX/ PRFIM1257DX,Centrifugal Fan (BLDC26-4PW LX140HD),10
3.3.02.13.008,PRF125DX ,"Grate Grid Cover (22 3/4"" X 12 1/2"") [Compressor Area]",33
1.03.01.01.386,PRF125DX / PRF1257DX [2017-04 to 2020-09],Compressor (LZ45XU) ,25
3.3.02.13.205,PRF155DX,"Grate Grid Cover (24 1/4"" X 12 1/2"") [Compressor Area]",36
1.03.01.01.561,PRF155DX / PRF1557DX,Compressor (EA45H1C-U),8
1.03.01.01.592,PRF65DX / PRF657DX,Compressor ( TU1110HY),5
1.03.01.01.385,PRF90DX / PRF907DX / PFR390G,Compressor (LZ43XU). Compatible with 1.03.01.01.636,25
1.03.57.069,PRN165DX / PRN185DX,Condenser Coil,2
2400100349,PFR87300HM / BD1-251,Compressor (EZ55H1X),1
2400100164,PRF735HW/PRF735HW/PRF735HW/PRN7106HS/PRN7105HW/PRN7106HS/PRN7105HW,Compressor (UKT60YAX / 3040100157),1
2400100214,PRN10150HW / PRN10160HS / PRN12250HW / PRN12260HS,Compressor (TH1112HY),3
2400100270,PRN7005HW / PRN7006HS,Compressor (UKD75YAX / UKT75YAX),27
2400100349,PFR87300HM / BD1-251,Compressor (EZ55H1X),2
NS00078,PHM425,Hook,30
2400100214,PRN10150HW / PRN10160HS / PRN12250HW / PRN12260HS,Compressor (TH1112HY),21
2207501170,PRN12250HW / PRN12260HS,Door Rack Middle,20
25000300019,PRN12260HS,Main Control Board,15
NS00856,PFR50400X,Compressor (EYK40U6),3
NS01073,PFR70600H,Compressor (HML125D),1
1.03.01.01.454,PFR86W,Compressor (ASD51U6L),3
1.03.01.01.533,PFV1675XW / PFV1676XS,Compressor (VFL090CY1),1
1.02.12.06.033,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF256400XS / PRF257400XB / PRF32405XW / PRF32406XS / PRF36DX / PRF37DX,Adjustable Foot Leg - Feet Support ,10
1.02.03.04.001,PRF165400XW/PRF166400XS/PRF167400XB,Drip tray ,6
1.02.12.06.034,PRF165400XW/PRF166400XS/PRF167400XB/PRF255400XW/PRF257400XB/PRF256400XS/PRF32405XW/PRF32406XS,Adjustable Foot Leg - Feet Support ,10
1.05.08.04.121,PRF165400XW/PRF166400XS/PRF167400XB,T Shape Wire Holder,5
1.05.08.04.146,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF256400XS / PRF257400XB / PRF32405XW / PRF32406XS,Bottom Half Wire Shelf,6
1.05.08.04.146,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF256400XS / PRF257400XB / PRF32405XW / PRF32406XS,Bottom Half Wire Shelf,15
1.03.01.01.380,PRF165400XW/PRF255400XW/PRF166400XS/PRF167400XB/PRF257400XB/PRF256400XS,Compressor (MM-1060HY),4
1.02.01.06.132,PRF165400XW/PRF255400XW/PRF165400XW/PRF255400XW/PRF166400XS/PRF167400XB/PRF257400XB/PRF256400XS,Curve Shelf,5
1.02.01.06.132,PRF165400XW/PRF255400XW/PRF165400XW/PRF255400XW/PRF166400XS/PRF167400XB/PRF257400XB/PRF256400XS,Curve Shelf,3
1.02.12.04.010,PRF165400XW / PRF255400XW / PRF256400XS / PRF257400B / PRF32406XS,Hinge Cover Black,8
1.02.12.04.010,PRF165400XW / PRF255400XW / PRF256400XS / PRF257400B / PRF32406XS,Hinge Cover Black,8
1.02.12.04.010,PRF165400XW / PRF255400XW / PRF256400XS / PRF257400B / PRF32406XS,Hinge Cover Black,4
3.2.02.11.003,PRF165400XW / PRF167400XB / PRF255400XW / PRF257400XB / PRF324005XW / PRF32405XW,Upper Hinge White,8
3.2.02.11.003,PRF165400XW / PRF167400XB / PRF255400XW / PRF257400XB / PRF324005XW / PRF32405XW,Upper Hinge White,3
3.2.02.11.003,PRF165400XW / PRF167400XB / PRF255400XW / PRF257400XB / PRF324005XW / PRF32405XW,Upper Hinge White,8
3.2.02.12.001,PRF165400XW / PRF167400XB / PRF255400XW / PRF324005XW / PRF32405XW / PRF32406XS,Bottom Hinge White,8
3.2.02.12.001,PRF165400XW / PRF167400XB / PRF255400XW / PRF324005XW / PRF32405XW / PRF32406XS,Bottom Hinge White,4
3.2.02.12.001,PRF165400XW / PRF167400XB / PRF255400XW / PRF324005XW / PRF32405XW / PRF32406XS,Bottom Hinge White,9
1.02.12.04.011,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF257400XB / PRF324005XW / PRF32405XW,Hinge Cover white,8
1.02.12.04.011,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF257400XB / PRF324005XW / PRF32405XW,Hinge Cover White,8
1.02.12.04.011,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF257400XB / PRF324005XW / PRF32405XW,Hinge Cover White,4
1.03.02.01.074,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF256400XS / PRF257400XB / PRF324005XW / PRF324006XS / PRF32405XW / PRF32406XS,Thermostat (WSF235-L024N),25
1.03.30.03.032,PRF165400XW / PRF255400XW / PRF324005XW / PRF324006XS / PRF36DX / PRF37DX,Filter,5
1.03.30.03.032,PRF165400XW / PRF255400XW / PRF324005XW / PRF324006XS / PRF36DX / PRF37DX,Filter,5
1.03.30.03.032,PRF165400XW / PRF255400XW / PRF324005XW / PRF324006XS / PRF36DX / PRF37DX,Filter,5
1.03.30.03.032,PRF165400XW / PRF255400XW / PRF324005XW / PRF324006XS / PRF36DX / PRF37DX,Filter,5
1.05.08.04.120,PRF255400XW/PRF257400XB/PRF256400XS/PRF32405XW/PRF32406XS,Can Support (Chute Bar),3
1.02.03.04.035,PRF255400XW/PRF257400XB/PRF256400XS/PRF32405XW/PRF32406XS,Drip Tray,5
1.05.08.04.147,PRF255400XW/PRF257400XB/PRF256400XS/PRF32405XW/PRF32406XS,Upper Shelf,3
1.03.01.01.324,PRF324005XW/PRF324006XS/PRF32405XW/PRF32406XS,Compressor (DK40BY-1),4
1.01.01.01.204R,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF256400XS / PRF257400XB / PRF324005XW / PRF324006XS / PRF32405XW / PRF32406XS,Power Cord Cable ( Power Supply Plug ),10
1.01.01.01.204R,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF256400XS / PRF257400XB / PRF324005XW / PRF324006XS / PRF32405XW / PRF32406XS,Power Cord Cable ( Power Supply Plug ),10
1.01.01.01.204R,PRF165400XW / PRF166400XS / PRF167400XB / PRF255400XW / PRF256400XS / PRF257400XB / PRF324005XW / PRF324006XS / PRF32405XW / PRF32406XS,Power Cord Cable ( Power Supply Plug ),2
3.2.02.12.003,PRF324006XS/PRF166400XS,Bottom Hinge,4
3.2.02.11.005,PRF324006XS/PRF166400XS/PRF256400XS/PRF32406XS,Upper Hinge,4
NS00956,PRF33DX,Compressor (EYK40U6),9
NS00961,PRF40DX,Compressor (DG40BY1A),2
11101010009086,PRF44600MS / PRF44600MS / PRF24600MS,Compressor (FZ40C1JU),3
NS00968,PRF7040DX,Compressor (FZ50E1G),3
2400100164,PRF735HW/PRF735HW/PRF735HW/PRN7106HS/PRN7105HW/PRN7106HS/PRN7105HW,Compressor (UKT60YAX / 3040100157),10
2400100279,PRF44550300HW / PRF44660300HS / PRF7350HW / PRF735HW / PRF7360HS / PRF7370HB,Compressor (UKN43YA / UK943YA),2
2400100279,PRF44550300HW / PRF44660300HS / PRF7350HW / PRF735HW / PRF7360HS / PRF7370HB,Compressor (UKN43YA / UK943YA),1
2400100270,PRN7005HW / PRN7006HS,Compressor (UKD75YAX / UKT75YAX),1
6.05.12.621.029,PWC216T / PWC215T,Compressor (PW2.0DV),4
2100152757,PRF7350HW,Upper Door ,2
2200200263,PRF7370HB,Lower Door Gasket,3
2200200262,PRF7370HB,Upper Door Gasket,3
2100152851,PRF737HD/PRF7370HB,Upper Door ,2
2100290920,PRN12250HW,Door Lower,7
5036097356PR,PRF735HW / PRF736HS / PRF737HB,Shelf big,0
5036097356,PRF735HW / PRF736HS / PRF737HB,Shelf small,0
1.01.03.03.063R,PRF657DX / PRF65DX / PRFIM1256DX / PRFIM1257DX ,"LED Light Board Box Lamp (20 "") (1 Line LED)",2
NS00354,PRF766HS,Small shelf lower ,1
1.01.03.10.080,PRFIM1256DX / PRFIM1257DX ,Display Sticker,2
NS00266,PRN165DX,"Decorative Panel 31 1/2"" (Only metal) (Old Design)",1
NS01381,PRN165DX,Light Box Bottom silver plate panel (with Switches and temp control display),1
NS01032,PRN165DX,"Light Box Panel (33"")",3
NS01380,PRN165DX,Light Box Top silver plate panel,1
1.01.08.081,PRN165DX / PRN185DX,"LED Light (T5-900 Lamp) 36"" Long",42
1.01.08.082,PRN165DX / PRN185DX,"Top LED Light (T5-760 Lamp) 30 1/2"" Long",43
NS01382,PRN165DX /PRN185DX,Adjustable Foot Leg - Feet Support ( With the base plate white),2
NS01378,PRN165DX /PRN185DX,Light Box Corner Cover Left,1
NS01379,PRN165DX /PRN185DX,Light Box Corner Cover Right,1
NS00035,PRN185DX,"Decorative Panel 35 1/4"" (Only metal) (Old Design)",5
NS00036,PRN185DX / PRN165DX,Decorative Panel Cover Corner Cover Left (Old Design),1
NS00037,PRN185DX / PRN165DX,Decorative Panel Cover Corner Cover Right (Old Design),1
NS01261,PRN165DX/PRN1651DX/PRN185DX,Rack Holders 47 1/2 Long,80
1.01.08.083,PRN210DX/PRN290DX,"LED Light (T5A-900 Lamp) 35"" Long",12
1.01.08.084,PRN210DX/PRN290DX/PRN2110DX/PRN2110DX,"Top LED Light (T5P-1200 Lamp) 48"" Long",13
1.01.08.085,PRN290DX,"LED Light (T5A-1050 Lamp) 41 1/2"" Long",4
1.02.06.11.083,PRF1257DX,"[Light Box - Lamp Box] Bottom Cover (24"") Black [Support with holes]",9
1.02.06.11.080,PRF1257DX,"[Light Box - Lamp Box] Top Cover Frame  (24"") Black",8
1.02.06.04.068,PRF125DX,"[Light Box - Lamp Box] Bottom Cover (24"") Grey [Support with holes]",35
1.02.06.11.057,PRF125DX,"[Light Box - Lamp Box] Top Cover Frame  (24"") Grey",33
NS00057,PRF125DX / PRF1257DX,"[Light Box - Lamp Box] Panel (21 X 8 1/2"")",55
1.02.06.04.107,PRF1557DX,"[Light Box - Lamp Box] Bottom Cover (26"") Black [Support with holes]",6
1.02.06.04.106,PRF1557DX/PRF1257DX/PRFIM1257DX,"[Light Box - Lamp Box] Top Cover Frame (26"") Black",9
1.02.06.04.096,PRF155DX,"[Light Box - Lamp Box] Bottom Cover (26"") Grey [Support with hole in the right]",25
NS00058,PRF155DX / PRF1557DX,"[Light Box - Lamp Box] Panel (22 1/2 X  8 1/2"")",28
1.02.06.04.095,PRF155DX / PRFIM1256DX,"[Light Box - Lamp Box] Top Cover Frame  (26"") Grey",27
